sub,block,event,acc,time,task,race
28,1,WM,1,7193,NAME,white
28,1,WM,1,6719,NAME,white
28,1,WM,1,6678,NAME,white
28,1,WM,1,4759,NAME,white
28,1,WM,1,6456,NAME,white
28,1,WM,1,8037,NAME,white
28,1,WM,1,8180,NAME,white
28,1,WM,1,12105,NAME,white
28,1,WM,1,5798,NAME,white
28,1,WM,1,4770,NAME,white
28,1,WM,1,6458,NAME,white
28,1,WM,1,9439,NAME,white
28,1,WM,1,9961,NAME,white
28,1,WM,1,6011,NAME,white
28,1,BAD,1,14710,WORD,
28,1,BAD,1,7801,WORD,
28,1,BAD,1,17641,WORD,
28,1,BAD,1,10753,WORD,
28,1,BAD,1,8287,WORD,
28,1,BAD,1,5433,WORD,
28,1,BAD,1,6483,WORD,
28,1,BAD,1,5851,WORD,
28,1,BAD,1,13608,WORD,
28,1,BAD,1,7932,WORD,
28,1,BAD,1,11574,WORD,
28,1,BAD,1,18696,WORD,
28,1,BAD,1,6966,WORD,
28,1,BAD,1,7955,WORD,
28,1,BAD,1,16908,WORD,
28,1,GOOD,1,9457,WORD,
28,1,GOOD,1,7893,WORD,
28,1,GOOD,1,5992,WORD,
28,1,GOOD,1,13556,WORD,
28,1,GOOD,1,7015,WORD,
28,1,GOOD,1,7812,WORD,
28,1,GOOD,1,11075,WORD,
28,1,GOOD,1,7831,WORD,
28,1,GOOD,1,5483,WORD,
28,1,GOOD,1,9675,WORD,
28,1,GOOD,1,9545,WORD,
28,1,GOOD,1,8543,WORD,
28,1,GOOD,1,12680,WORD,
28,1,BF,0,4754,NAME,black
28,1,BM,0,5525,NAME,black
28,1,WF,0,8579,NAME,white
28,1,WF,0,3471,NAME,white
28,1,WF,0,11628,NAME,white
28,1,WF,0,6345,NAME,white
28,1,WF,0,4861,NAME,white
28,1,WM,0,3455,NAME,white
28,1,WM,0,4017,NAME,white
28,1,WM,0,6184,NAME,white
28,1,WM,0,4703,NAME,white
28,1,WM,0,3543,NAME,white
28,1,WM,0,8949,NAME,white
28,1,WM,0,18871,NAME,white
28,1,BAD,0,6724,WORD,
28,1,BAD,0,5270,WORD,
28,1,BAD,0,5996,WORD,
28,1,BAD,0,9171,WORD,
28,1,BAD,0,9827,WORD,
28,1,GOOD,0,4219,WORD,
28,1,GOOD,0,5210,WORD,
28,1,GOOD,0,6462,WORD,
28,1,GOOD,0,5278,WORD,
28,1,GOOD,0,6852,WORD,
28,1,GOOD,0,6152,WORD,
28,1,GOOD,0,7144,WORD,
29,0,BF,1,6440,NAME,black
29,0,BF,1,5733,NAME,black
29,0,BF,1,6453,NAME,black
29,0,BF,1,13116,NAME,black
29,0,BF,1,5484,NAME,black
29,0,BF,1,5825,NAME,black
29,0,BF,1,6913,NAME,black
29,0,BF,1,5378,NAME,black
29,0,BF,1,5536,NAME,black
29,0,BF,1,8121,NAME,black
29,0,BF,1,5369,NAME,black
29,0,BF,1,13024,NAME,black
29,0,BF,1,8883,NAME,black
29,0,BF,1,6126,NAME,black
29,0,BF,1,6097,NAME,black
29,0,BF,1,5710,NAME,black
29,0,BF,1,4909,NAME,black
29,0,BF,1,8052,NAME,black
29,0,BM,1,6483,NAME,black
29,0,BM,1,7045,NAME,black
29,0,BM,1,6803,NAME,black
29,0,BM,1,6654,NAME,black
29,0,BM,1,8302,NAME,black
29,0,BM,1,5781,NAME,black
29,0,BM,1,6033,NAME,black
29,0,BM,1,6041,NAME,black
29,0,BM,1,10565,NAME,black
29,0,BM,1,5861,NAME,black
29,0,BM,1,5715,NAME,black
29,0,BM,1,6249,NAME,black
29,0,BM,1,12476,NAME,black
29,0,BM,1,15258,NAME,black
29,0,BM,1,9850,NAME,black
29,0,BM,1,7250,NAME,black
29,0,BM,1,5656,NAME,black
29,0,WF,1,5510,NAME,white
29,0,WF,1,7245,NAME,white
29,0,WF,1,10569,NAME,white
29,0,WF,1,7361,NAME,white
29,0,WF,1,14409,NAME,white
29,0,WF,1,5320,NAME,white
29,0,WF,1,9999,NAME,white
29,0,WF,1,6943,NAME,white
29,0,WF,1,5892,NAME,white
29,0,WF,1,9040,NAME,white
29,0,WF,1,6172,NAME,white
29,0,WF,1,5881,NAME,white
29,0,WF,1,6632,NAME,white
29,0,WF,1,10633,NAME,white
29,0,WF,1,9471,NAME,white
29,0,WF,1,5827,NAME,white
29,0,WF,1,14592,NAME,white
29,0,WF,1,6321,NAME,white
29,0,WF,1,7495,NAME,white
29,0,WM,1,6819,NAME,white
29,0,WM,1,5221,NAME,white
29,0,WM,1,7821,NAME,white
29,0,WM,1,5758,NAME,white
29,0,WM,1,5544,NAME,white
29,0,WM,1,8408,NAME,white
29,0,WM,1,5566,NAME,white
29,0,WM,1,6471,NAME,white
29,0,WM,1,5405,NAME,white
29,0,WM,1,5466,NAME,white
29,0,WM,1,10138,NAME,white
29,0,WM,1,17930,NAME,white
29,0,WM,1,5342,NAME,white
29,0,WM,1,5910,NAME,white
29,0,WM,1,5962,NAME,white
29,0,WM,1,6078,NAME,white
29,0,WM,1,5300,NAME,white
29,0,WM,1,10491,NAME,white
29,0,WM,1,5927,NAME,white
29,0,WM,1,6903,NAME,white
29,0,WM,1,5499,NAME,white
29,0,WM,1,8293,NAME,white
29,0,BAD,1,8726,WORD,
29,0,BAD,1,8194,WORD,
29,0,BAD,1,6445,WORD,
29,0,BAD,1,7142,WORD,
29,0,BAD,1,8780,WORD,
29,0,BAD,1,9172,WORD,
29,0,BAD,1,9479,WORD,
29,0,BAD,1,6902,WORD,
29,0,BAD,1,9449,WORD,
29,0,BAD,1,11481,WORD,
29,0,BAD,1,6936,WORD,
29,0,BAD,1,13765,WORD,
29,0,BAD,1,8600,WORD,
29,0,BAD,1,7444,WORD,
29,0,BAD,1,14202,WORD,
29,0,BAD,1,7044,WORD,
29,0,BAD,1,6766,WORD,
29,0,BAD,1,8961,WORD,
29,0,BAD,1,5908,WORD,
29,0,GOOD,1,6898,WORD,
29,0,GOOD,1,8939,WORD,
29,0,GOOD,1,12464,WORD,
29,0,GOOD,1,11647,WORD,
29,0,GOOD,1,6836,WORD,
29,0,GOOD,1,7765,WORD,
29,0,GOOD,1,6849,WORD,
29,0,GOOD,1,9169,WORD,
29,0,GOOD,1,6847,WORD,
29,0,GOOD,1,5436,WORD,
29,0,GOOD,1,6016,WORD,
29,0,GOOD,1,5264,WORD,
29,0,GOOD,1,15051,WORD,
29,0,GOOD,1,12567,WORD,
29,0,GOOD,1,11280,WORD,
29,0,GOOD,1,8671,WORD,
29,0,GOOD,1,5639,WORD,
29,0,GOOD,1,6480,WORD,
29,0,GOOD,1,5368,WORD,
29,0,GOOD,1,14864,WORD,
29,0,BF,0,10347,NAME,black
29,0,BF,0,7730,NAME,black
29,0,BM,0,6522,NAME,black
29,0,BM,0,9760,NAME,black
29,0,WM,0,5770,NAME,white
29,0,BAD,0,6879,WORD,
29,1,BF,1,8354,NAME,black
29,1,BF,1,9689,NAME,black
29,1,BF,1,7722,NAME,black
29,1,BF,1,11800,NAME,black
29,1,BF,1,6429,NAME,black
29,1,BF,1,5745,NAME,black
29,1,BF,1,6393,NAME,black
29,1,BF,1,6283,NAME,black
29,1,BF,1,5765,NAME,black
29,1,BF,1,6216,NAME,black
29,1,BF,1,5544,NAME,black
29,1,BF,1,5039,NAME,black
29,1,BF,1,14355,NAME,black
29,1,BF,1,5708,NAME,black
29,1,BF,1,6075,NAME,black
29,1,BF,1,5488,NAME,black
29,1,BF,1,5724,NAME,black
29,1,BF,1,8484,NAME,black
29,1,BM,1,6970,NAME,black
29,1,BM,1,6445,NAME,black
29,1,BM,1,8371,NAME,black
29,1,BM,1,7504,NAME,black
29,1,BM,1,11175,NAME,black
29,1,BM,1,8515,NAME,black
29,1,BM,1,5412,NAME,black
29,1,BM,1,7140,NAME,black
29,1,BM,1,12387,NAME,black
29,1,BM,1,7492,NAME,black
29,1,BM,1,8224,NAME,black
29,1,BM,1,7530,NAME,black
29,1,BM,1,5270,NAME,black
29,1,BM,1,6255,NAME,black
29,1,BM,1,5292,NAME,black
29,1,BM,1,7038,NAME,black
29,1,BM,1,5044,NAME,black
29,1,BM,1,5811,NAME,black
29,1,WF,1,7182,NAME,white
29,1,WF,1,6812,NAME,white
29,1,WF,1,11858,NAME,white
29,1,WF,1,6564,NAME,white
29,1,WF,1,14853,NAME,white
29,1,WF,1,5699,NAME,white
29,1,WF,1,17580,NAME,white
29,1,WF,1,8325,NAME,white
29,1,WF,1,9131,NAME,white
29,1,WF,1,10427,NAME,white
29,1,WF,1,6546,NAME,white
29,1,WF,1,16130,NAME,white
29,1,WF,1,14024,NAME,white
29,1,WF,1,5394,NAME,white
29,1,WF,1,7373,NAME,white
29,1,WF,1,7988,NAME,white
29,1,WF,1,18456,NAME,white
29,1,WF,1,4687,NAME,white
29,1,WF,1,10286,NAME,white
29,1,WM,1,7489,NAME,white
29,1,WM,1,10388,NAME,white
29,1,WM,1,5287,NAME,white
29,1,WM,1,13262,NAME,white
29,1,WM,1,8644,NAME,white
29,1,WM,1,5567,NAME,white
29,1,WM,1,10165,NAME,white
29,1,WM,1,9175,NAME,white
29,1,WM,1,7827,NAME,white
29,1,WM,1,6673,NAME,white
29,1,WM,1,15114,NAME,white
29,1,WM,1,12598,NAME,white
29,1,WM,1,4411,NAME,white
29,1,WM,1,6381,NAME,white
29,1,WM,1,5540,NAME,white
29,1,WM,1,8088,NAME,white
29,1,WM,1,9009,NAME,white
29,1,WM,1,5246,NAME,white
29,1,WM,1,5999,NAME,white
29,1,WM,1,6909,NAME,white
29,1,WM,1,5260,NAME,white
29,1,WM,1,6484,NAME,white
29,1,BAD,1,13760,WORD,
29,1,BAD,1,6704,WORD,
29,1,BAD,1,15090,WORD,
29,1,BAD,1,8595,WORD,
29,1,BAD,1,7837,WORD,
29,1,BAD,1,11301,WORD,
29,1,BAD,1,9717,WORD,
29,1,BAD,1,8412,WORD,
29,1,BAD,1,12427,WORD,
29,1,BAD,1,12830,WORD,
29,1,BAD,1,6769,WORD,
29,1,BAD,1,14838,WORD,
29,1,BAD,1,8133,WORD,
29,1,GOOD,1,14230,WORD,
29,1,GOOD,1,16432,WORD,
29,1,GOOD,1,10247,WORD,
29,1,GOOD,1,10224,WORD,
29,1,GOOD,1,14955,WORD,
29,1,GOOD,1,9994,WORD,
29,1,GOOD,1,7913,WORD,
29,1,GOOD,1,7222,WORD,
29,1,GOOD,1,9539,WORD,
29,1,GOOD,1,10232,WORD,
29,1,GOOD,1,8983,WORD,
29,1,GOOD,1,6604,WORD,
29,1,GOOD,1,9800,WORD,
29,1,GOOD,1,15586,WORD,
29,1,GOOD,1,9283,WORD,
29,1,GOOD,1,9857,WORD,
29,1,BF,0,9318,NAME,black
29,1,BF,0,8484,NAME,black
29,1,BM,0,15406,NAME,black
29,1,WM,0,6868,NAME,white
29,1,BAD,0,6779,WORD,
29,1,BAD,0,12062,WORD,
29,1,BAD,0,7931,WORD,
29,1,BAD,0,14133,WORD,
29,1,BAD,0,12749,WORD,
29,1,BAD,0,6672,WORD,
29,1,BAD,0,9334,WORD,
29,1,GOOD,0,6066,WORD,
29,1,GOOD,0,6454,WORD,
29,1,GOOD,0,9376,WORD,
29,1,GOOD,0,9818,WORD,
30,0,BF,1,5747,NAME,black
30,0,BF,1,5873,NAME,black
30,0,BF,1,5538,NAME,black
30,0,BF,1,5799,NAME,black
30,0,BF,1,5436,NAME,black
30,0,BF,1,9508,NAME,black
30,0,BF,1,5865,NAME,black
30,0,BF,1,8472,NAME,black
30,0,BF,1,5564,NAME,black
30,0,BF,1,5167,NAME,black
30,0,BF,1,5615,NAME,black
30,0,BF,1,5605,NAME,black
30,0,BF,1,4346,NAME,black
30,0,BF,1,5119,NAME,black
30,0,BF,1,5221,NAME,black
30,0,BF,1,4730,NAME,black
30,0,BF,1,4607,NAME,black
30,0,BF,1,5221,NAME,black
30,0,BF,1,5750,NAME,black
30,0,BF,1,5200,NAME,black
30,0,BM,1,8978,NAME,black
30,0,BM,1,5615,NAME,black
30,0,BM,1,5334,NAME,black
30,0,BM,1,6246,NAME,black
30,0,BM,1,6150,NAME,black
30,0,BM,1,5422,NAME,black
30,0,BM,1,5848,NAME,black
30,0,BM,1,5615,NAME,black
30,0,BM,1,5204,NAME,black
30,0,BM,1,6832,NAME,black
30,0,BM,1,6897,NAME,black
30,0,BM,1,5105,NAME,black
30,0,BM,1,7249,NAME,black
30,0,BM,1,4576,NAME,black
30,0,BM,1,5097,NAME,black
30,0,BM,1,5114,NAME,black
30,0,BM,1,5620,NAME,black
30,0,BM,1,5144,NAME,black
30,0,BM,1,5105,NAME,black
30,0,WF,1,5762,NAME,white
30,0,WF,1,5497,NAME,white
30,0,WF,1,6164,NAME,white
30,0,WF,1,6019,NAME,white
30,0,WF,1,7213,NAME,white
30,0,WF,1,5849,NAME,white
30,0,WF,1,4835,NAME,white
30,0,WF,1,4735,NAME,white
30,0,WF,1,5006,NAME,white
30,0,WF,1,5499,NAME,white
30,0,WF,1,5291,NAME,white
30,0,WF,1,6708,NAME,white
30,0,WF,1,5325,NAME,white
30,0,WF,1,5115,NAME,white
30,0,WF,1,7544,NAME,white
30,0,WF,1,4969,NAME,white
30,0,WF,1,5987,NAME,white
30,0,WF,1,4558,NAME,white
30,0,WM,1,6610,NAME,white
30,0,WM,1,5632,NAME,white
30,0,WM,1,5489,NAME,white
30,0,WM,1,7631,NAME,white
30,0,WM,1,6307,NAME,white
30,0,WM,1,6300,NAME,white
30,0,WM,1,6601,NAME,white
30,0,WM,1,5569,NAME,white
30,0,WM,1,5093,NAME,white
30,0,WM,1,4960,NAME,white
30,0,WM,1,6160,NAME,white
30,0,WM,1,5648,NAME,white
30,0,WM,1,5182,NAME,white
30,0,WM,1,5237,NAME,white
30,0,WM,1,5200,NAME,white
30,0,WM,1,4879,NAME,white
30,0,WM,1,7186,NAME,white
30,0,WM,1,4968,NAME,white
30,0,WM,1,5561,NAME,white
30,0,WM,1,5853,NAME,white
30,0,WM,1,4993,NAME,white
30,0,WM,1,6238,NAME,white
30,0,BAD,1,6792,WORD,
30,0,BAD,1,6905,WORD,
30,0,BAD,1,4987,WORD,
30,0,BAD,1,7512,WORD,
30,0,BAD,1,6764,WORD,
30,0,BAD,1,5118,WORD,
30,0,BAD,1,5911,WORD,
30,0,BAD,1,5510,WORD,
30,0,BAD,1,5672,WORD,
30,0,BAD,1,5750,WORD,
30,0,BAD,1,5047,WORD,
30,0,BAD,1,5578,WORD,
30,0,BAD,1,5761,WORD,
30,0,BAD,1,6566,WORD,
30,0,BAD,1,5292,WORD,
30,0,BAD,1,6077,WORD,
30,0,BAD,1,5548,WORD,
30,0,BAD,1,5049,WORD,
30,0,BAD,1,5305,WORD,
30,0,GOOD,1,5610,WORD,
30,0,GOOD,1,6095,WORD,
30,0,GOOD,1,5163,WORD,
30,0,GOOD,1,7154,WORD,
30,0,GOOD,1,6275,WORD,
30,0,GOOD,1,7687,WORD,
30,0,GOOD,1,5449,WORD,
30,0,GOOD,1,5043,WORD,
30,0,GOOD,1,5287,WORD,
30,0,GOOD,1,5091,WORD,
30,0,GOOD,1,4899,WORD,
30,0,GOOD,1,5437,WORD,
30,0,GOOD,1,5106,WORD,
30,0,GOOD,1,6627,WORD,
30,0,GOOD,1,5052,WORD,
30,0,GOOD,1,5068,WORD,
30,0,GOOD,1,7435,WORD,
30,0,GOOD,1,4739,WORD,
30,0,GOOD,1,5312,WORD,
30,0,GOOD,1,5088,WORD,
30,0,WF,0,6043,NAME,white
30,0,WM,0,6140,NAME,white
30,0,BAD,0,5831,WORD,
30,1,BF,1,7912,NAME,black
30,1,BF,1,5888,NAME,black
30,1,BF,1,9416,NAME,black
30,1,BF,1,8980,NAME,black
30,1,BF,1,6413,NAME,black
30,1,BF,1,5160,NAME,black
30,1,BF,1,5526,NAME,black
30,1,BF,1,7584,NAME,black
30,1,BF,1,6932,NAME,black
30,1,BF,1,5378,NAME,black
30,1,BF,1,6014,NAME,black
30,1,BF,1,4489,NAME,black
30,1,BF,1,9495,NAME,black
30,1,BF,1,9205,NAME,black
30,1,BF,1,6502,NAME,black
30,1,BF,1,5379,NAME,black
30,1,BF,1,5165,NAME,black
30,1,BF,1,8068,NAME,black
30,1,BF,1,6257,NAME,black
30,1,BM,1,5311,NAME,black
30,1,BM,1,8981,NAME,black
30,1,BM,1,7407,NAME,black
30,1,BM,1,10057,NAME,black
30,1,BM,1,8385,NAME,black
30,1,BM,1,9265,NAME,black
30,1,BM,1,6711,NAME,black
30,1,BM,1,6395,NAME,black
30,1,BM,1,7396,NAME,black
30,1,BM,1,6163,NAME,black
30,1,BM,1,7893,NAME,black
30,1,BM,1,6270,NAME,black
30,1,BM,1,6425,NAME,black
30,1,BM,1,6911,NAME,black
30,1,BM,1,4914,NAME,black
30,1,BM,1,5300,NAME,black
30,1,BM,1,4520,NAME,black
30,1,BM,1,5663,NAME,black
30,1,BM,1,6398,NAME,black
30,1,WF,1,8892,NAME,white
30,1,WF,1,10967,NAME,white
30,1,WF,1,9310,NAME,white
30,1,WF,1,13393,NAME,white
30,1,WF,1,5693,NAME,white
30,1,WF,1,7058,NAME,white
30,1,WF,1,8084,NAME,white
30,1,WF,1,6924,NAME,white
30,1,WF,1,4798,NAME,white
30,1,WF,1,10083,NAME,white
30,1,WF,1,8148,NAME,white
30,1,WF,1,6788,NAME,white
30,1,WF,1,10297,NAME,white
30,1,WF,1,8171,NAME,white
30,1,WF,1,6555,NAME,white
30,1,WF,1,7997,NAME,white
30,1,WM,1,6591,NAME,white
30,1,WM,1,5166,NAME,white
30,1,WM,1,11706,NAME,white
30,1,WM,1,6943,NAME,white
30,1,WM,1,9913,NAME,white
30,1,WM,1,9278,NAME,white
30,1,WM,1,6120,NAME,white
30,1,WM,1,6692,NAME,white
30,1,WM,1,9369,NAME,white
30,1,WM,1,6336,NAME,white
30,1,WM,1,9433,NAME,white
30,1,WM,1,8427,NAME,white
30,1,WM,1,7219,NAME,white
30,1,WM,1,8329,NAME,white
30,1,WM,1,5825,NAME,white
30,1,WM,1,7147,NAME,white
30,1,WM,1,14911,NAME,white
30,1,WM,1,9314,NAME,white
30,1,BAD,1,10923,WORD,
30,1,BAD,1,8606,WORD,
30,1,BAD,1,10171,WORD,
30,1,BAD,1,10435,WORD,
30,1,BAD,1,7029,WORD,
30,1,BAD,1,7679,WORD,
30,1,BAD,1,17465,WORD,
30,1,BAD,1,6374,WORD,
30,1,BAD,1,10470,WORD,
30,1,BAD,1,5111,WORD,
30,1,BAD,1,12753,WORD,
30,1,BAD,1,10467,WORD,
30,1,BAD,1,8874,WORD,
30,1,BAD,1,5990,WORD,
30,1,GOOD,1,6896,WORD,
30,1,GOOD,1,14417,WORD,
30,1,GOOD,1,8603,WORD,
30,1,GOOD,1,11290,WORD,
30,1,GOOD,1,11049,WORD,
30,1,GOOD,1,7386,WORD,
30,1,GOOD,1,10270,WORD,
30,1,GOOD,1,22147,WORD,
30,1,GOOD,1,14337,WORD,
30,1,GOOD,1,7813,WORD,
30,1,GOOD,1,8961,WORD,
30,1,GOOD,1,9806,WORD,
30,1,GOOD,1,8415,WORD,
30,1,GOOD,1,7839,WORD,
30,1,GOOD,1,10646,WORD,
30,1,GOOD,1,7688,WORD,
30,1,GOOD,1,8028,WORD,
30,1,BF,0,9020,NAME,black
30,1,WF,0,6337,NAME,white
30,1,WF,0,9250,NAME,white
30,1,WF,0,6901,NAME,white
30,1,WM,0,6208,NAME,white
30,1,WM,0,7046,NAME,white
30,1,WM,0,9405,NAME,white
30,1,WM,0,7231,NAME,white
30,1,WM,0,8074,NAME,white
30,1,BAD,0,6836,WORD,
30,1,BAD,0,7108,WORD,
30,1,BAD,0,10399,WORD,
30,1,BAD,0,7164,WORD,
30,1,BAD,0,7068,WORD,
30,1,BAD,0,14073,WORD,
30,1,GOOD,0,6034,WORD,
30,1,GOOD,0,12514,WORD,
30,1,GOOD,0,8916,WORD,
