sub	cell	channel	voltage	switch	incongruency	coronal	sagittal	SC_RT	MC_RT	old_IAT	IAT_2003
22	congruent_switch	PZ	5.172854	1	0	4	1	260.03565	266.43035	0.264625344	0.6954895
22	congruent_switch	P4	5.395516	1	0	4	2	260.03565	266.43035	0.264625344	0.6954895
22	congruent_switch	CP4	4.523676	1	0	3	2	260.03565	266.43035	0.264625344	0.6954895
22	congruent_switch	C4	3.584098	1	0	2	2	260.03565	266.43035	0.264625344	0.6954895
22	congruent_switch	P3	5.172207	1	0	4	0	260.03565	266.43035	0.264625344	0.6954895
22	congruent_switch	CP3	4.047441	1	0	3	0	260.03565	266.43035	0.264625344	0.6954895
22	congruent_switch	CPZ	3.778662	1	0	3	1	260.03565	266.43035	0.264625344	0.6954895
22	congruent_switch	CZ	3.860239	1	0	2	1	260.03565	266.43035	0.264625344	0.6954895
22	congruent_switch	FC4	3.809468	1	0	1	2	260.03565	266.43035	0.264625344	0.6954895
22	congruent_switch	C3	4.009518	1	0	2	0	260.03565	266.43035	0.264625344	0.6954895
22	congruent_switch	FCZ	3.62595	1	0	1	1	260.03565	266.43035	0.264625344	0.6954895
22	congruent_switch	FZ	4.079935	1	0	0	1	260.03565	266.43035	0.264625344	0.6954895
22	congruent_switch	F4	4.500474	1	0	0	2	260.03565	266.43035	0.264625344	0.6954895
22	congruent_switch	FC3	4.111418	1	0	1	0	260.03565	266.43035	0.264625344	0.6954895
22	congruent_switch	F3	4.084157	1	0	0	0	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_stay	PZ	0.504607	0	1	4	1	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_stay	P4	1.321691	0	1	4	2	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_stay	CP4	0.382318	0	1	3	2	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_stay	C4	-0.736678	0	1	2	2	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_stay	P3	0.581156	0	1	4	0	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_stay	CP3	-0.433002	0	1	3	0	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_stay	CPZ	-0.462623	0	1	3	1	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_stay	CZ	-0.479872	0	1	2	1	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_stay	FC4	-1.122514	0	1	1	2	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_stay	C3	-0.608602	0	1	2	0	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_stay	FCZ	-1.323848	0	1	1	1	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_stay	FZ	-0.805519	0	1	0	1	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_stay	F4	-0.42203	0	1	0	2	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_stay	FC3	-0.466294	0	1	1	0	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_stay	F3	0.208945	0	1	0	0	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_switch	PZ	2.812941	1	1	4	1	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_switch	P4	3.094007	1	1	4	2	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_switch	CP4	2.479354	1	1	3	2	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_switch	C4	1.465031	1	1	2	2	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_switch	P3	2.87012	1	1	4	0	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_switch	CP3	2.198913	1	1	3	0	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_switch	CPZ	2.055953	1	1	3	1	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_switch	CZ	2.116468	1	1	2	1	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_switch	FC4	1.488632	1	1	1	2	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_switch	C3	1.940722	1	1	2	0	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_switch	FCZ	1.911688	1	1	1	1	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_switch	FZ	1.960846	1	1	0	1	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_switch	F4	1.996281	1	1	0	2	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_switch	FC3	2.452441	1	1	1	0	260.03565	266.43035	0.264625344	0.6954895
22	incongruent_switch	F3	2.802023	1	1	0	0	260.03565	266.43035	0.264625344	0.6954895
23	congruent_stay	PZ	5.750226	0	0	4	1	126.3941	484.2971	0.440401914	1.0011968
23	congruent_stay	P4	4.683591	0	0	4	2	126.3941	484.2971	0.440401914	1.0011968
23	congruent_stay	CP4	4.365066	0	0	3	2	126.3941	484.2971	0.440401914	1.0011968
23	congruent_stay	C4	3.934402	0	0	2	2	126.3941	484.2971	0.440401914	1.0011968
23	congruent_stay	P3	4.930075	0	0	4	0	126.3941	484.2971	0.440401914	1.0011968
23	congruent_stay	CP3	4.381079	0	0	3	0	126.3941	484.2971	0.440401914	1.0011968
23	congruent_stay	CPZ	5.078856	0	0	3	1	126.3941	484.2971	0.440401914	1.0011968
23	congruent_stay	CZ	2.915758	0	0	2	1	126.3941	484.2971	0.440401914	1.0011968
23	congruent_stay	FC4	2.650077	0	0	1	2	126.3941	484.2971	0.440401914	1.0011968
23	congruent_stay	C3	3.496643	0	0	2	0	126.3941	484.2971	0.440401914	1.0011968
23	congruent_stay	FCZ	1.03376	0	0	1	1	126.3941	484.2971	0.440401914	1.0011968
23	congruent_stay	FZ	0.071647	0	0	0	1	126.3941	484.2971	0.440401914	1.0011968
23	congruent_stay	F4	1.699399	0	0	0	2	126.3941	484.2971	0.440401914	1.0011968
23	congruent_stay	FC3	2.11113	0	0	1	0	126.3941	484.2971	0.440401914	1.0011968
23	congruent_stay	F3	0.398854	0	0	0	0	126.3941	484.2971	0.440401914	1.0011968
23	congruent_switch	PZ	6.850312	1	0	4	1	126.3941	484.2971	0.440401914	1.0011968
23	congruent_switch	P4	5.42397	1	0	4	2	126.3941	484.2971	0.440401914	1.0011968
23	congruent_switch	CP4	5.343229	1	0	3	2	126.3941	484.2971	0.440401914	1.0011968
23	congruent_switch	C4	5.116676	1	0	2	2	126.3941	484.2971	0.440401914	1.0011968
23	congruent_switch	P3	6.847249	1	0	4	0	126.3941	484.2971	0.440401914	1.0011968
23	congruent_switch	CP3	6.07626	1	0	3	0	126.3941	484.2971	0.440401914	1.0011968
23	congruent_switch	CPZ	6.211693	1	0	3	1	126.3941	484.2971	0.440401914	1.0011968
23	congruent_switch	CZ	4.263008	1	0	2	1	126.3941	484.2971	0.440401914	1.0011968
23	congruent_switch	FC4	4.28872	1	0	1	2	126.3941	484.2971	0.440401914	1.0011968
23	congruent_switch	C3	4.767084	1	0	2	0	126.3941	484.2971	0.440401914	1.0011968
23	congruent_switch	FCZ	2.238366	1	0	1	1	126.3941	484.2971	0.440401914	1.0011968
23	congruent_switch	FZ	1.355827	1	0	0	1	126.3941	484.2971	0.440401914	1.0011968
23	congruent_switch	F4	2.950238	1	0	0	2	126.3941	484.2971	0.440401914	1.0011968
23	congruent_switch	FC3	2.441052	1	0	1	0	126.3941	484.2971	0.440401914	1.0011968
23	congruent_switch	F3	0.362183	1	0	0	0	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_stay	PZ	8.502102	0	1	4	1	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_stay	P4	6.151526	0	1	4	2	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_stay	CP4	5.430998	0	1	3	2	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_stay	C4	3.422011	0	1	2	2	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_stay	P3	7.582349	0	1	4	0	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_stay	CP3	6.145771	0	1	3	0	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_stay	CPZ	6.849808	0	1	3	1	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_stay	CZ	3.373327	0	1	2	1	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_stay	FC4	0.664702	0	1	1	2	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_stay	C3	4.735211	0	1	2	0	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_stay	FCZ	-0.633348	0	1	1	1	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_stay	FZ	-3.723171	0	1	0	1	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_stay	F4	-3.518835	0	1	0	2	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_stay	FC3	0.932472	0	1	1	0	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_stay	F3	-2.030527	0	1	0	0	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_switch	PZ	10.331938	1	1	4	1	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_switch	P4	7.435962	1	1	4	2	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_switch	CP4	6.029205	1	1	3	2	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_switch	C4	4.091677	1	1	2	2	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_switch	P3	7.654073	1	1	4	0	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_switch	CP3	7.356262	1	1	3	0	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_switch	CPZ	8.274303	1	1	3	1	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_switch	CZ	4.460503	1	1	2	1	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_switch	FC4	1.591042	1	1	1	2	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_switch	C3	5.614313	1	1	2	0	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_switch	FCZ	0.692347	1	1	1	1	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_switch	FZ	-2.359843	1	1	0	1	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_switch	F4	-1.829806	1	1	0	2	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_switch	FC3	2.121264	1	1	1	0	126.3941	484.2971	0.440401914	1.0011968
23	incongruent_switch	F3	-0.611254	1	1	0	0	126.3941	484.2971	0.440401914	1.0011968
24	congruent_stay	PZ	1.281268	0	0	4	1	280.3165	588.6559	0.443441208	0.6393342
24	congruent_stay	P4	3.846269	0	0	4	2	280.3165	588.6559	0.443441208	0.6393342
24	congruent_stay	CP4	2.172258	0	0	3	2	280.3165	588.6559	0.443441208	0.6393342
24	congruent_stay	C4	0.1738	0	0	2	2	280.3165	588.6559	0.443441208	0.6393342
24	congruent_stay	P3	0.635055	0	0	4	0	280.3165	588.6559	0.443441208	0.6393342
24	congruent_stay	CP3	-0.651917	0	0	3	0	280.3165	588.6559	0.443441208	0.6393342
24	congruent_stay	CPZ	-0.259311	0	0	3	1	280.3165	588.6559	0.443441208	0.6393342
24	congruent_stay	CZ	-1.507548	0	0	2	1	280.3165	588.6559	0.443441208	0.6393342
24	congruent_stay	FC4	0.387435	0	0	1	2	280.3165	588.6559	0.443441208	0.6393342
24	congruent_stay	C3	-1.472593	0	0	2	0	280.3165	588.6559	0.443441208	0.6393342
24	congruent_stay	FCZ	-2.408457	0	0	1	1	280.3165	588.6559	0.443441208	0.6393342
24	congruent_stay	FZ	-1.712418	0	0	0	1	280.3165	588.6559	0.443441208	0.6393342
24	congruent_stay	F4	0.744244	0	0	0	2	280.3165	588.6559	0.443441208	0.6393342
24	congruent_stay	FC3	-1.146938	0	0	1	0	280.3165	588.6559	0.443441208	0.6393342
24	congruent_stay	F3	-0.553336	0	0	0	0	280.3165	588.6559	0.443441208	0.6393342
24	congruent_switch	PZ	0.875959	1	0	4	1	280.3165	588.6559	0.443441208	0.6393342
24	congruent_switch	P4	3.690648	1	0	4	2	280.3165	588.6559	0.443441208	0.6393342
24	congruent_switch	CP4	1.76872	1	0	3	2	280.3165	588.6559	0.443441208	0.6393342
24	congruent_switch	C4	0.14883	1	0	2	2	280.3165	588.6559	0.443441208	0.6393342
24	congruent_switch	P3	1.271809	1	0	4	0	280.3165	588.6559	0.443441208	0.6393342
24	congruent_switch	CP3	-0.446786	1	0	3	0	280.3165	588.6559	0.443441208	0.6393342
24	congruent_switch	CPZ	-0.781652	1	0	3	1	280.3165	588.6559	0.443441208	0.6393342
24	congruent_switch	CZ	-2.050218	1	0	2	1	280.3165	588.6559	0.443441208	0.6393342
24	congruent_switch	FC4	-0.058756	1	0	1	2	280.3165	588.6559	0.443441208	0.6393342
24	congruent_switch	C3	-1.518168	1	0	2	0	280.3165	588.6559	0.443441208	0.6393342
24	congruent_switch	FCZ	-2.451384	1	0	1	1	280.3165	588.6559	0.443441208	0.6393342
24	congruent_switch	FZ	-1.653285	1	0	0	1	280.3165	588.6559	0.443441208	0.6393342
24	congruent_switch	F4	0.613267	1	0	0	2	280.3165	588.6559	0.443441208	0.6393342
24	congruent_switch	FC3	-1.28271	1	0	1	0	280.3165	588.6559	0.443441208	0.6393342
24	congruent_switch	F3	-0.813973	1	0	0	0	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_stay	PZ	-0.395761	0	1	4	1	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_stay	P4	1.4952	0	1	4	2	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_stay	CP4	-0.507016	0	1	3	2	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_stay	C4	-1.41182	0	1	2	2	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_stay	P3	0.198905	0	1	4	0	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_stay	CP3	-1.884285	0	1	3	0	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_stay	CPZ	-2.020523	0	1	3	1	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_stay	CZ	-2.996134	0	1	2	1	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_stay	FC4	-0.569073	0	1	1	2	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_stay	C3	-2.136696	0	1	2	0	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_stay	FCZ	-3.066698	0	1	1	1	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_stay	FZ	-2.703234	0	1	0	1	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_stay	F4	-0.287458	0	1	0	2	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_stay	FC3	-1.924148	0	1	1	0	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_stay	F3	-1.753039	0	1	0	0	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_switch	PZ	4.640671	1	1	4	1	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_switch	P4	5.842699	1	1	4	2	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_switch	CP4	4.169496	1	1	3	2	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_switch	C4	1.460184	1	1	2	2	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_switch	P3	3.553129	1	1	4	0	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_switch	CP3	2.229942	1	1	3	0	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_switch	CPZ	2.220134	1	1	3	1	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_switch	CZ	1.047644	1	1	2	1	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_switch	FC4	1.302242	1	1	1	2	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_switch	C3	0.746548	1	1	2	0	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_switch	FCZ	0.698115	1	1	1	1	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_switch	FZ	1.031873	1	1	0	1	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_switch	F4	0.968839	1	1	0	2	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_switch	FC3	0.060614	1	1	1	0	280.3165	588.6559	0.443441208	0.6393342
24	incongruent_switch	F3	0.202776	1	1	0	0	280.3165	588.6559	0.443441208	0.6393342
25	congruent_stay	PZ	3.248619	0	0	4	1	207.72355	247.66335	0.257008905	0.5051649
25	congruent_stay	P4	3.973682	0	0	4	2	207.72355	247.66335	0.257008905	0.5051649
25	congruent_stay	CP4	2.796735	0	0	3	2	207.72355	247.66335	0.257008905	0.5051649
25	congruent_stay	C4	1.886044	0	0	2	2	207.72355	247.66335	0.257008905	0.5051649
25	congruent_stay	P3	5.04176	0	0	4	0	207.72355	247.66335	0.257008905	0.5051649
25	congruent_stay	CP3	3.046104	0	0	3	0	207.72355	247.66335	0.257008905	0.5051649
25	congruent_stay	CPZ	2.357712	0	0	3	1	207.72355	247.66335	0.257008905	0.5051649
25	congruent_stay	CZ	2.110744	0	0	2	1	207.72355	247.66335	0.257008905	0.5051649
25	congruent_stay	FC4	1.587345	0	0	1	2	207.72355	247.66335	0.257008905	0.5051649
25	congruent_stay	C3	2.188094	0	0	2	0	207.72355	247.66335	0.257008905	0.5051649
25	congruent_stay	FCZ	1.830576	0	0	1	1	207.72355	247.66335	0.257008905	0.5051649
25	congruent_stay	FZ	0.909082	0	0	0	1	207.72355	247.66335	0.257008905	0.5051649
25	congruent_stay	F4	0.757547	0	0	0	2	207.72355	247.66335	0.257008905	0.5051649
25	congruent_stay	FC3	1.637285	0	0	1	0	207.72355	247.66335	0.257008905	0.5051649
25	congruent_stay	F3	0.848824	0	0	0	0	207.72355	247.66335	0.257008905	0.5051649
25	congruent_switch	PZ	3.677197	1	0	4	1	207.72355	247.66335	0.257008905	0.5051649
25	congruent_switch	P4	3.792737	1	0	4	2	207.72355	247.66335	0.257008905	0.5051649
25	congruent_switch	CP4	2.693579	1	0	3	2	207.72355	247.66335	0.257008905	0.5051649
25	congruent_switch	C4	2.113884	1	0	2	2	207.72355	247.66335	0.257008905	0.5051649
25	congruent_switch	P3	4.077982	1	0	4	0	207.72355	247.66335	0.257008905	0.5051649
25	congruent_switch	CP3	3.003102	1	0	3	0	207.72355	247.66335	0.257008905	0.5051649
25	congruent_switch	CPZ	2.017481	1	0	3	1	207.72355	247.66335	0.257008905	0.5051649
25	congruent_switch	CZ	1.912707	1	0	2	1	207.72355	247.66335	0.257008905	0.5051649
25	congruent_switch	FC4	1.852628	1	0	1	2	207.72355	247.66335	0.257008905	0.5051649
25	congruent_switch	C3	2.349857	1	0	2	0	207.72355	247.66335	0.257008905	0.5051649
25	congruent_switch	FCZ	1.890525	1	0	1	1	207.72355	247.66335	0.257008905	0.5051649
25	congruent_switch	FZ	1.286103	1	0	0	1	207.72355	247.66335	0.257008905	0.5051649
25	congruent_switch	F4	1.104248	1	0	0	2	207.72355	247.66335	0.257008905	0.5051649
25	congruent_switch	FC3	2.054473	1	0	1	0	207.72355	247.66335	0.257008905	0.5051649
25	congruent_switch	F3	1.13511	1	0	0	0	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_stay	PZ	-0.318848	0	1	4	1	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_stay	P4	1.166392	0	1	4	2	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_stay	CP4	0.190564	0	1	3	2	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_stay	C4	0.156473	0	1	2	2	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_stay	P3	-0.094271	0	1	4	0	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_stay	CP3	-0.545368	0	1	3	0	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_stay	CPZ	-1.460315	0	1	3	1	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_stay	CZ	-1.445241	0	1	2	1	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_stay	FC4	-0.513319	0	1	1	2	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_stay	C3	-0.749126	0	1	2	0	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_stay	FCZ	-1.416306	0	1	1	1	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_stay	FZ	-1.644704	0	1	0	1	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_stay	F4	-1.45652	0	1	0	2	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_stay	FC3	-0.812761	0	1	1	0	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_stay	F3	-1.489355	0	1	0	0	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_switch	PZ	2.885988	1	1	4	1	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_switch	P4	4.037472	1	1	4	2	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_switch	CP4	3.695045	1	1	3	2	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_switch	C4	3.886689	1	1	2	2	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_switch	P3	3.556426	1	1	4	0	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_switch	CP3	2.925063	1	1	3	0	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_switch	CPZ	1.976953	1	1	3	1	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_switch	CZ	2.615711	1	1	2	1	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_switch	FC4	4.252009	1	1	1	2	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_switch	C3	2.972672	1	1	2	0	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_switch	FCZ	3.33441	1	1	1	1	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_switch	FZ	3.670006	1	1	0	1	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_switch	F4	4.323045	1	1	0	2	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_switch	FC3	3.881336	1	1	1	0	207.72355	247.66335	0.257008905	0.5051649
25	incongruent_switch	F3	4.026886	1	1	0	0	207.72355	247.66335	0.257008905	0.5051649
26	congruent_stay	PZ	-1.291034	0	0	4	1	100.99505	265.30825	0.300283637	0.8486515
26	congruent_stay	P4	-1.962546	0	0	4	2	100.99505	265.30825	0.300283637	0.8486515
26	congruent_stay	CP4	-1.829276	0	0	3	2	100.99505	265.30825	0.300283637	0.8486515
26	congruent_stay	C4	-6.056929	0	0	2	2	100.99505	265.30825	0.300283637	0.8486515
26	congruent_stay	P3	2.445399	0	0	4	0	100.99505	265.30825	0.300283637	0.8486515
26	congruent_stay	CP3	0.356107	0	0	3	0	100.99505	265.30825	0.300283637	0.8486515
26	congruent_stay	CPZ	1.489718	0	0	3	1	100.99505	265.30825	0.300283637	0.8486515
26	congruent_stay	CZ	1.113344	0	0	2	1	100.99505	265.30825	0.300283637	0.8486515
26	congruent_stay	FC4	-2.509135	0	0	1	2	100.99505	265.30825	0.300283637	0.8486515
26	congruent_stay	C3	1.157793	0	0	2	0	100.99505	265.30825	0.300283637	0.8486515
26	congruent_stay	FCZ	0.657948	0	0	1	1	100.99505	265.30825	0.300283637	0.8486515
26	congruent_stay	FZ	1.056739	0	0	0	1	100.99505	265.30825	0.300283637	0.8486515
26	congruent_stay	F4	-4.628125	0	0	0	2	100.99505	265.30825	0.300283637	0.8486515
26	congruent_stay	FC3	-0.06128	0	0	1	0	100.99505	265.30825	0.300283637	0.8486515
26	congruent_stay	F3	0.186346	0	0	0	0	100.99505	265.30825	0.300283637	0.8486515
26	congruent_switch	PZ	2.47881	1	0	4	1	100.99505	265.30825	0.300283637	0.8486515
26	congruent_switch	P4	1.153263	1	0	4	2	100.99505	265.30825	0.300283637	0.8486515
26	congruent_switch	CP4	1.573487	1	0	3	2	100.99505	265.30825	0.300283637	0.8486515
26	congruent_switch	C4	2.5329	1	0	2	2	100.99505	265.30825	0.300283637	0.8486515
26	congruent_switch	P3	4.125163	1	0	4	0	100.99505	265.30825	0.300283637	0.8486515
26	congruent_switch	CP3	4.278596	1	0	3	0	100.99505	265.30825	0.300283637	0.8486515
26	congruent_switch	CPZ	1.619633	1	0	3	1	100.99505	265.30825	0.300283637	0.8486515
26	congruent_switch	CZ	1.738628	1	0	2	1	100.99505	265.30825	0.300283637	0.8486515
26	congruent_switch	FC4	1.548764	1	0	1	2	100.99505	265.30825	0.300283637	0.8486515
26	congruent_switch	C3	3.181701	1	0	2	0	100.99505	265.30825	0.300283637	0.8486515
26	congruent_switch	FCZ	1.446035	1	0	1	1	100.99505	265.30825	0.300283637	0.8486515
26	congruent_switch	FZ	-0.671705	1	0	0	1	100.99505	265.30825	0.300283637	0.8486515
26	congruent_switch	F4	-0.065981	1	0	0	2	100.99505	265.30825	0.300283637	0.8486515
26	congruent_switch	FC3	2.810678	1	0	1	0	100.99505	265.30825	0.300283637	0.8486515
26	congruent_switch	F3	0.464838	1	0	0	0	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_stay	PZ	-2.391108	0	1	4	1	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_stay	P4	0.903709	0	1	4	2	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_stay	CP4	-2.874588	0	1	3	2	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_stay	C4	-1.73867	0	1	2	2	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_stay	P3	2.281074	0	1	4	0	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_stay	CP3	-0.124946	0	1	3	0	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_stay	CPZ	-2.66535	0	1	3	1	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_stay	CZ	-2.223208	0	1	2	1	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_stay	FC4	-2.428228	0	1	1	2	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_stay	C3	-0.651441	0	1	2	0	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_stay	FCZ	-2.736058	0	1	1	1	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_stay	FZ	-3.12856	0	1	0	1	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_stay	F4	-3.320923	0	1	0	2	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_stay	FC3	-1.486783	0	1	1	0	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_stay	F3	1.411959	0	1	0	0	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_switch	PZ	-1.302419	1	1	4	1	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_switch	P4	-0.546613	1	1	4	2	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_switch	CP4	-0.516632	1	1	3	2	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_switch	C4	-0.693065	1	1	2	2	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_switch	P3	0.677356	1	1	4	0	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_switch	CP3	-0.055986	1	1	3	0	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_switch	CPZ	-1.29645	1	1	3	1	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_switch	CZ	-2.066903	1	1	2	1	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_switch	FC4	-1.62633	1	1	1	2	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_switch	C3	-0.738927	1	1	2	0	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_switch	FCZ	-2.32488	1	1	1	1	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_switch	FZ	-3.592886	1	1	0	1	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_switch	F4	-1.705132	1	1	0	2	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_switch	FC3	-1.642333	1	1	1	0	100.99505	265.30825	0.300283637	0.8486515
26	incongruent_switch	F3	-4.21164	1	1	0	0	100.99505	265.30825	0.300283637	0.8486515
