sub	cell	channel	early_mean	late_mean	switch	incongruency	coronal	sagittal	SC_RT	CE_RT	old_IAT	IAT_2003
20	incongruent_switch	FCZ	-6.730356	-3.725836	1	1	1	1	174.16775	428.03955	0.387708467	0.929436
20	incongruent_switch	FZ	-7.814238	-6.47251	1	1	0	1	174.16775	428.03955	0.387708467	0.929436
20	incongruent_switch	F4	-5.804049	-6.305598	1	1	0	2	174.16775	428.03955	0.387708467	0.929436
20	incongruent_switch	FC3	-3.40099	-1.373702	1	1	1	0	174.16775	428.03955	0.387708467	0.929436
20	incongruent_switch	F3	-6.020059	-4.652066	1	1	0	0	174.16775	428.03955	0.387708467	0.929436
21	congruent_stay	PZ	0.034612	4.421918	0	0	4	1	27.3757	207.728	0.344896553	0.9953427
21	congruent_stay	P4	1.70357	3.372051	0	0	4	2	27.3757	207.728	0.344896553	0.9953427
21	congruent_stay	CP4	2.438453	5.059425	0	0	3	2	27.3757	207.728	0.344896553	0.9953427
21	congruent_stay	C4	2.865899	5.448813	0	0	2	2	27.3757	207.728	0.344896553	0.9953427
21	congruent_stay	P3	1.774003	5.156623	0	0	4	0	27.3757	207.728	0.344896553	0.9953427
21	congruent_stay	CP3	1.555836	5.138615	0	0	3	0	27.3757	207.728	0.344896553	0.9953427
21	congruent_stay	CPZ	0.907481	5.262131	0	0	3	1	27.3757	207.728	0.344896553	0.9953427
21	congruent_stay	CZ	1.735474	5.506048	0	0	2	1	27.3757	207.728	0.344896553	0.9953427
21	congruent_stay	FC4	3.801097	5.532601	0	0	1	2	27.3757	207.728	0.344896553	0.9953427
21	congruent_stay	C3	1.760863	5.223417	0	0	2	0	27.3757	207.728	0.344896553	0.9953427
21	congruent_stay	FCZ	2.95354	4.722321	0	0	1	1	27.3757	207.728	0.344896553	0.9953427
21	congruent_stay	FZ	2.968294	4.436795	0	0	0	1	27.3757	207.728	0.344896553	0.9953427
21	congruent_stay	F4	4.699789	5.205745	0	0	0	2	27.3757	207.728	0.344896553	0.9953427
21	congruent_stay	FC3	2.11787	4.726005	0	0	1	0	27.3757	207.728	0.344896553	0.9953427
21	congruent_stay	F3	2.366346	4.553305	0	0	0	0	27.3757	207.728	0.344896553	0.9953427
21	congruent_switch	PZ	1.278838	4.816546	1	0	4	1	27.3757	207.728	0.344896553	0.9953427
21	congruent_switch	P4	2.178914	2.639119	1	0	4	2	27.3757	207.728	0.344896553	0.9953427
21	congruent_switch	CP4	3.383604	4.649647	1	0	3	2	27.3757	207.728	0.344896553	0.9953427
21	congruent_switch	C4	4.533018	5.887228	1	0	2	2	27.3757	207.728	0.344896553	0.9953427
21	congruent_switch	P3	2.718795	5.058346	1	0	4	0	27.3757	207.728	0.344896553	0.9953427
21	congruent_switch	CP3	3.16144	5.859191	1	0	3	0	27.3757	207.728	0.344896553	0.9953427
21	congruent_switch	CPZ	2.514041	5.894624	1	0	3	1	27.3757	207.728	0.344896553	0.9953427
21	congruent_switch	CZ	3.941771	6.740556	1	0	2	1	27.3757	207.728	0.344896553	0.9953427
21	congruent_switch	FC4	5.275141	5.835906	1	0	1	2	27.3757	207.728	0.344896553	0.9953427
21	congruent_switch	C3	3.564404	6.271623	1	0	2	0	27.3757	207.728	0.344896553	0.9953427
21	congruent_switch	FCZ	5.005954	5.952201	1	0	1	1	27.3757	207.728	0.344896553	0.9953427
21	congruent_switch	FZ	4.79205	5.491751	1	0	0	1	27.3757	207.728	0.344896553	0.9953427
21	congruent_switch	F4	5.764086	5.261215	1	0	0	2	27.3757	207.728	0.344896553	0.9953427
21	congruent_switch	FC3	3.36493	5.406402	1	0	1	0	27.3757	207.728	0.344896553	0.9953427
21	congruent_switch	F3	2.935711	4.788144	1	0	0	0	27.3757	207.728	0.344896553	0.9953427
21	incongruent_stay	PZ	3.498885	5.096413	0	1	4	1	27.3757	207.728	0.344896553	0.9953427
21	incongruent_stay	P4	4.230203	5.180133	0	1	4	2	27.3757	207.728	0.344896553	0.9953427
21	incongruent_stay	CP4	3.915143	6.028836	0	1	3	2	27.3757	207.728	0.344896553	0.9953427
21	incongruent_stay	C4	2.95236	6.220006	0	1	2	2	27.3757	207.728	0.344896553	0.9953427
21	incongruent_stay	P3	5.152689	4.487775	0	1	4	0	27.3757	207.728	0.344896553	0.9953427
21	incongruent_stay	CP3	4.68384	4.121921	0	1	3	0	27.3757	207.728	0.344896553	0.9953427
21	incongruent_stay	CPZ	4.008325	6.167814	0	1	3	1	27.3757	207.728	0.344896553	0.9953427
21	incongruent_stay	CZ	4.516688	6.386206	0	1	2	1	27.3757	207.728	0.344896553	0.9953427
21	incongruent_stay	FC4	2.25234	5.675637	0	1	1	2	27.3757	207.728	0.344896553	0.9953427
21	incongruent_stay	C3	4.574603	3.815105	0	1	2	0	27.3757	207.728	0.344896553	0.9953427
21	incongruent_stay	FCZ	2.871557	4.216531	0	1	1	1	27.3757	207.728	0.344896553	0.9953427
21	incongruent_stay	FZ	1.998385	3.502121	0	1	0	1	27.3757	207.728	0.344896553	0.9953427
21	incongruent_stay	F4	-0.212252	3.156659	0	1	0	2	27.3757	207.728	0.344896553	0.9953427
21	incongruent_stay	FC3	3.52761	2.309056	0	1	1	0	27.3757	207.728	0.344896553	0.9953427
21	incongruent_stay	F3	1.864963	0.275983	0	1	0	0	27.3757	207.728	0.344896553	0.9953427
21	incongruent_switch	PZ	3.678354	3.5095	1	1	4	1	27.3757	207.728	0.344896553	0.9953427
21	incongruent_switch	P4	4.217947	2.874653	1	1	4	2	27.3757	207.728	0.344896553	0.9953427
21	incongruent_switch	CP4	3.85117	3.387849	1	1	3	2	27.3757	207.728	0.344896553	0.9953427
21	incongruent_switch	C4	2.737213	3.14031	1	1	2	2	27.3757	207.728	0.344896553	0.9953427
21	incongruent_switch	P3	4.549085	3.816655	1	1	4	0	27.3757	207.728	0.344896553	0.9953427
21	incongruent_switch	CP3	3.96951	3.518805	1	1	3	0	27.3757	207.728	0.344896553	0.9953427
21	incongruent_switch	CPZ	3.38497	4.129264	1	1	3	1	27.3757	207.728	0.344896553	0.9953427
21	incongruent_switch	CZ	3.473353	4.212443	1	1	2	1	27.3757	207.728	0.344896553	0.9953427
21	incongruent_switch	FC4	1.950641	2.544043	1	1	1	2	27.3757	207.728	0.344896553	0.9953427
21	incongruent_switch	C3	3.224465	2.943947	1	1	2	0	27.3757	207.728	0.344896553	0.9953427
21	incongruent_switch	FCZ	1.552814	1.99654	1	1	1	1	27.3757	207.728	0.344896553	0.9953427
21	incongruent_switch	FZ	1.246072	1.697146	1	1	0	1	27.3757	207.728	0.344896553	0.9953427
21	incongruent_switch	F4	0.491492	0.944617	1	1	0	2	27.3757	207.728	0.344896553	0.9953427
21	incongruent_switch	FC3	1.814984	1.673676	1	1	1	0	27.3757	207.728	0.344896553	0.9953427
21	incongruent_switch	F3	0.692989	0.563506	1	1	0	0	27.3757	207.728	0.344896553	0.9953427
22	congruent_stay	PZ	3.465876	3.898039	0	0	4	1	260.03565	266.43035	0.3540886	0.6954895
22	congruent_stay	P4	4.109569	3.384328	0	0	4	2	260.03565	266.43035	0.3540886	0.6954895
22	congruent_stay	CP4	3.787375	3.617316	0	0	3	2	260.03565	266.43035	0.3540886	0.6954895
22	congruent_stay	C4	3.090183	3.745635	0	0	2	2	260.03565	266.43035	0.3540886	0.6954895
22	congruent_stay	P3	3.644632	3.840527	0	0	4	0	260.03565	266.43035	0.3540886	0.6954895
22	congruent_stay	CP3	3.146426	4.506871	0	0	3	0	260.03565	266.43035	0.3540886	0.6954895
22	congruent_stay	CPZ	3.104664	4.420981	0	0	3	1	260.03565	266.43035	0.3540886	0.6954895
22	congruent_stay	CZ	3.047844	4.409822	0	0	2	1	260.03565	266.43035	0.3540886	0.6954895
22	congruent_stay	FC4	3.276562	4.033595	0	0	1	2	260.03565	266.43035	0.3540886	0.6954895
22	congruent_stay	C3	2.341295	4.75483	0	0	2	0	260.03565	266.43035	0.3540886	0.6954895
22	congruent_stay	FCZ	2.30715	3.803407	0	0	1	1	260.03565	266.43035	0.3540886	0.6954895
22	congruent_stay	FZ	2.690896	3.912139	0	0	0	1	260.03565	266.43035	0.3540886	0.6954895
22	congruent_stay	F4	3.001512	3.235303	0	0	0	2	260.03565	266.43035	0.3540886	0.6954895
22	congruent_stay	FC3	2.78628	4.906758	0	0	1	0	260.03565	266.43035	0.3540886	0.6954895
22	congruent_stay	F3	3.487222	4.645914	0	0	0	0	260.03565	266.43035	0.3540886	0.6954895
22	congruent_switch	PZ	5.172854	4.867424	1	0	4	1	260.03565	266.43035	0.3540886	0.6954895
22	congruent_switch	P4	5.395516	4.279509	1	0	4	2	260.03565	266.43035	0.3540886	0.6954895
22	congruent_switch	CP4	4.523676	4.193329	1	0	3	2	260.03565	266.43035	0.3540886	0.6954895
22	congruent_switch	C4	3.584098	3.570953	1	0	2	2	260.03565	266.43035	0.3540886	0.6954895
22	congruent_switch	P3	5.172207	4.945035	1	0	4	0	260.03565	266.43035	0.3540886	0.6954895
22	congruent_switch	CP3	4.047441	4.720949	1	0	3	0	260.03565	266.43035	0.3540886	0.6954895
22	congruent_switch	CPZ	3.778662	4.561173	1	0	3	1	260.03565	266.43035	0.3540886	0.6954895
22	congruent_switch	CZ	3.860239	4.670787	1	0	2	1	260.03565	266.43035	0.3540886	0.6954895
22	congruent_switch	FC4	3.809468	3.184416	1	0	1	2	260.03565	266.43035	0.3540886	0.6954895
22	congruent_switch	C3	4.009518	4.717728	1	0	2	0	260.03565	266.43035	0.3540886	0.6954895
22	congruent_switch	FCZ	3.62595	4.065976	1	0	1	1	260.03565	266.43035	0.3540886	0.6954895
22	congruent_switch	FZ	4.079935	2.927967	1	0	0	1	260.03565	266.43035	0.3540886	0.6954895
22	congruent_switch	F4	4.500474	2.955765	1	0	0	2	260.03565	266.43035	0.3540886	0.6954895
22	congruent_switch	FC3	4.111418	4.102617	1	0	1	0	260.03565	266.43035	0.3540886	0.6954895
22	congruent_switch	F3	4.084157	3.170119	1	0	0	0	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_stay	PZ	0.504607	1.965481	0	1	4	1	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_stay	P4	1.321691	1.638967	0	1	4	2	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_stay	CP4	0.382318	1.280241	0	1	3	2	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_stay	C4	-0.736678	0.882834	0	1	2	2	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_stay	P3	0.581156	2.09569	0	1	4	0	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_stay	CP3	-0.433002	1.941935	0	1	3	0	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_stay	CPZ	-0.462623	1.688725	0	1	3	1	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_stay	CZ	-0.479872	1.760514	0	1	2	1	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_stay	FC4	-1.122514	0.622984	0	1	1	2	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_stay	C3	-0.608602	2.173101	0	1	2	0	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_stay	FCZ	-1.323848	1.162533	0	1	1	1	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_stay	FZ	-0.805519	0.683403	0	1	0	1	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_stay	F4	-0.42203	0.438371	0	1	0	2	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_stay	FC3	-0.466294	1.845336	0	1	1	0	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_stay	F3	0.208945	1.395869	0	1	0	0	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_switch	PZ	2.812941	1.534622	1	1	4	1	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_switch	P4	3.094007	0.447518	1	1	4	2	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_switch	CP4	2.479354	0.364791	1	1	3	2	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_switch	C4	1.465031	-0.142721	1	1	2	2	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_switch	P3	2.87012	1.853318	1	1	4	0	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_switch	CP3	2.198913	1.924405	1	1	3	0	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_switch	CPZ	2.055953	1.443034	1	1	3	1	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_switch	CZ	2.116468	1.578444	1	1	2	1	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_switch	FC4	1.488632	0.170341	1	1	1	2	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_switch	C3	1.940722	2.052552	1	1	2	0	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_switch	FCZ	1.911688	1.982455	1	1	1	1	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_switch	FZ	1.960846	1.572335	1	1	0	1	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_switch	F4	1.996281	0.736146	1	1	0	2	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_switch	FC3	2.452441	2.678412	1	1	1	0	260.03565	266.43035	0.3540886	0.6954895
22	incongruent_switch	F3	2.802023	2.606848	1	1	0	0	260.03565	266.43035	0.3540886	0.6954895
23	congruent_stay	PZ	5.750226	5.155116	0	0	4	1	126.3941	484.2971	0.508307133	1.0011968
23	congruent_stay	P4	4.683591	3.053309	0	0	4	2	126.3941	484.2971	0.508307133	1.0011968
23	congruent_stay	CP4	4.365066	3.296552	0	0	3	2	126.3941	484.2971	0.508307133	1.0011968
23	congruent_stay	C4	3.934402	3.387704	0	0	2	2	126.3941	484.2971	0.508307133	1.0011968
23	congruent_stay	P3	4.930075	3.525911	0	0	4	0	126.3941	484.2971	0.508307133	1.0011968
23	congruent_stay	CP3	4.381079	4.1632	0	0	3	0	126.3941	484.2971	0.508307133	1.0011968
23	congruent_stay	CPZ	5.078856	4.805386	0	0	3	1	126.3941	484.2971	0.508307133	1.0011968
23	congruent_stay	CZ	2.915758	3.646349	0	0	2	1	126.3941	484.2971	0.508307133	1.0011968
23	congruent_stay	FC4	2.650077	2.551082	0	0	1	2	126.3941	484.2971	0.508307133	1.0011968
23	congruent_stay	C3	3.496643	3.620693	0	0	2	0	126.3941	484.2971	0.508307133	1.0011968
23	congruent_stay	FCZ	1.03376	1.657587	0	0	1	1	126.3941	484.2971	0.508307133	1.0011968
23	congruent_stay	FZ	0.071647	0.272879	0	0	0	1	126.3941	484.2971	0.508307133	1.0011968
23	congruent_stay	F4	1.699399	1.597506	0	0	0	2	126.3941	484.2971	0.508307133	1.0011968
23	congruent_stay	FC3	2.11113	1.807223	0	0	1	0	126.3941	484.2971	0.508307133	1.0011968
23	congruent_stay	F3	0.398854	0.156164	0	0	0	0	126.3941	484.2971	0.508307133	1.0011968
23	congruent_switch	PZ	6.850312	5.816074	1	0	4	1	126.3941	484.2971	0.508307133	1.0011968
23	congruent_switch	P4	5.42397	3.495373	1	0	4	2	126.3941	484.2971	0.508307133	1.0011968
23	congruent_switch	CP4	5.343229	3.940676	1	0	3	2	126.3941	484.2971	0.508307133	1.0011968
23	congruent_switch	C4	5.116676	4.297934	1	0	2	2	126.3941	484.2971	0.508307133	1.0011968
23	congruent_switch	P3	6.847249	5.321162	1	0	4	0	126.3941	484.2971	0.508307133	1.0011968
23	congruent_switch	CP3	6.07626	6.071734	1	0	3	0	126.3941	484.2971	0.508307133	1.0011968
23	congruent_switch	CPZ	6.211693	6.143792	1	0	3	1	126.3941	484.2971	0.508307133	1.0011968
23	congruent_switch	CZ	4.263008	5.23946	1	0	2	1	126.3941	484.2971	0.508307133	1.0011968
23	congruent_switch	FC4	4.28872	3.717893	1	0	1	2	126.3941	484.2971	0.508307133	1.0011968
23	congruent_switch	C3	4.767084	5.019277	1	0	2	0	126.3941	484.2971	0.508307133	1.0011968
23	congruent_switch	FCZ	2.238366	3.259546	1	0	1	1	126.3941	484.2971	0.508307133	1.0011968
23	congruent_switch	FZ	1.355827	2.439735	1	0	0	1	126.3941	484.2971	0.508307133	1.0011968
23	congruent_switch	F4	2.950238	2.322805	1	0	0	2	126.3941	484.2971	0.508307133	1.0011968
23	congruent_switch	FC3	2.441052	2.694045	1	0	1	0	126.3941	484.2971	0.508307133	1.0011968
23	congruent_switch	F3	0.362183	1.575131	1	0	0	0	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_stay	PZ	8.502102	13.029114	0	1	4	1	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_stay	P4	6.151526	8.539042	0	1	4	2	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_stay	CP4	5.430998	7.807105	0	1	3	2	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_stay	C4	3.422011	5.401355	0	1	2	2	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_stay	P3	7.582349	9.737705	0	1	4	0	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_stay	CP3	6.145771	8.317653	0	1	3	0	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_stay	CPZ	6.849808	10.762048	0	1	3	1	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_stay	CZ	3.373327	7.331499	0	1	2	1	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_stay	FC4	0.664702	2.200158	0	1	1	2	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_stay	C3	4.735211	5.951619	0	1	2	0	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_stay	FCZ	-0.633348	2.664769	0	1	1	1	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_stay	FZ	-3.723171	-2.261407	0	1	0	1	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_stay	F4	-3.518835	-2.928884	0	1	0	2	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_stay	FC3	0.932472	1.740764	0	1	1	0	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_stay	F3	-2.030527	-1.662124	0	1	0	0	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_switch	PZ	10.331938	14.336257	1	1	4	1	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_switch	P4	7.435962	9.423898	1	1	4	2	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_switch	CP4	6.029205	8.250162	1	1	3	2	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_switch	C4	4.091677	6.379608	1	1	2	2	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_switch	P3	7.654073	11.037407	1	1	4	0	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_switch	CP3	7.356262	10.183822	1	1	3	0	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_switch	CPZ	8.274303	12.311153	1	1	3	1	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_switch	CZ	4.460503	8.96728	1	1	2	1	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_switch	FC4	1.591042	3.742313	1	1	1	2	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_switch	C3	5.614313	7.880229	1	1	2	0	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_switch	FCZ	0.692347	4.755419	1	1	1	1	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_switch	FZ	-2.359843	0.456167	1	1	0	1	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_switch	F4	-1.829806	-0.283413	1	1	0	2	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_switch	FC3	2.121264	4.38247	1	1	1	0	126.3941	484.2971	0.508307133	1.0011968
23	incongruent_switch	F3	-0.611254	1.391957	1	1	0	0	126.3941	484.2971	0.508307133	1.0011968
24	congruent_stay	PZ	1.281268	3.219473	0	0	4	1	280.3165	588.6559	0.584994318	0.6393342
24	congruent_stay	P4	3.846269	2.977211	0	0	4	2	280.3165	588.6559	0.584994318	0.6393342
24	congruent_stay	CP4	2.172258	4.400461	0	0	3	2	280.3165	588.6559	0.584994318	0.6393342
24	congruent_stay	C4	0.1738	4.777558	0	0	2	2	280.3165	588.6559	0.584994318	0.6393342
24	congruent_stay	P3	0.635055	2.194943	0	0	4	0	280.3165	588.6559	0.584994318	0.6393342
24	congruent_stay	CP3	-0.651917	3.699545	0	0	3	0	280.3165	588.6559	0.584994318	0.6393342
24	congruent_stay	CPZ	-0.259311	5.016012	0	0	3	1	280.3165	588.6559	0.584994318	0.6393342
24	congruent_stay	CZ	-1.507548	5.265451	0	0	2	1	280.3165	588.6559	0.584994318	0.6393342
24	congruent_stay	FC4	0.387435	5.036064	0	0	1	2	280.3165	588.6559	0.584994318	0.6393342
24	congruent_stay	C3	-1.472593	4.09841	0	0	2	0	280.3165	588.6559	0.584994318	0.6393342
24	congruent_stay	FCZ	-2.408457	3.867143	0	0	1	1	280.3165	588.6559	0.584994318	0.6393342
24	congruent_stay	FZ	-1.712418	3.257171	0	0	0	1	280.3165	588.6559	0.584994318	0.6393342
24	congruent_stay	F4	0.744244	4.59917	0	0	0	2	280.3165	588.6559	0.584994318	0.6393342
24	congruent_stay	FC3	-1.146938	4.165248	0	0	1	0	280.3165	588.6559	0.584994318	0.6393342
24	congruent_stay	F3	-0.553336	3.834231	0	0	0	0	280.3165	588.6559	0.584994318	0.6393342
24	congruent_switch	PZ	0.875959	2.044381	1	0	4	1	280.3165	588.6559	0.584994318	0.6393342
24	congruent_switch	P4	3.690648	1.771642	1	0	4	2	280.3165	588.6559	0.584994318	0.6393342
24	congruent_switch	CP4	1.76872	3.652351	1	0	3	2	280.3165	588.6559	0.584994318	0.6393342
24	congruent_switch	C4	0.14883	5.018166	1	0	2	2	280.3165	588.6559	0.584994318	0.6393342
24	congruent_switch	P3	1.271809	2.36797	1	0	4	0	280.3165	588.6559	0.584994318	0.6393342
24	congruent_switch	CP3	-0.446786	3.309989	1	0	3	0	280.3165	588.6559	0.584994318	0.6393342
24	congruent_switch	CPZ	-0.781652	4.096346	1	0	3	1	280.3165	588.6559	0.584994318	0.6393342
24	congruent_switch	CZ	-2.050218	4.415404	1	0	2	1	280.3165	588.6559	0.584994318	0.6393342
24	congruent_switch	FC4	-0.058756	4.746508	1	0	1	2	280.3165	588.6559	0.584994318	0.6393342
24	congruent_switch	C3	-1.518168	3.616934	1	0	2	0	280.3165	588.6559	0.584994318	0.6393342
24	congruent_switch	FCZ	-2.451384	4.190951	1	0	1	1	280.3165	588.6559	0.584994318	0.6393342
24	congruent_switch	FZ	-1.653285	3.661371	1	0	0	1	280.3165	588.6559	0.584994318	0.6393342
24	congruent_switch	F4	0.613267	4.382003	1	0	0	2	280.3165	588.6559	0.584994318	0.6393342
24	congruent_switch	FC3	-1.28271	3.828268	1	0	1	0	280.3165	588.6559	0.584994318	0.6393342
24	congruent_switch	F3	-0.813973	3.622134	1	0	0	0	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_stay	PZ	-0.395761	0.437852	0	1	4	1	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_stay	P4	1.4952	-0.07369	0	1	4	2	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_stay	CP4	-0.507016	0.509385	0	1	3	2	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_stay	C4	-1.41182	1.384727	0	1	2	2	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_stay	P3	0.198905	0.981736	0	1	4	0	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_stay	CP3	-1.884285	0.650208	0	1	3	0	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_stay	CPZ	-2.020523	1.299172	0	1	3	1	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_stay	CZ	-2.996134	1.241277	0	1	2	1	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_stay	FC4	-0.569073	1.651107	0	1	1	2	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_stay	C3	-2.136696	0.535375	0	1	2	0	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_stay	FCZ	-3.066698	0.375088	0	1	1	1	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_stay	FZ	-2.703234	-1.191023	0	1	0	1	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_stay	F4	-0.287458	1.456905	0	1	0	2	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_stay	FC3	-1.924148	0.441686	0	1	1	0	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_stay	F3	-1.753039	-0.292834	0	1	0	0	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_switch	PZ	4.640671	2.434839	1	1	4	1	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_switch	P4	5.842699	2.49859	1	1	4	2	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_switch	CP4	4.169496	3.196871	1	1	3	2	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_switch	C4	1.460184	1.856193	1	1	2	2	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_switch	P3	3.553129	2.699113	1	1	4	0	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_switch	CP3	2.229942	2.180598	1	1	3	0	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_switch	CPZ	2.220134	1.999468	1	1	3	1	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_switch	CZ	1.047644	1.488562	1	1	2	1	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_switch	FC4	1.302242	1.740466	1	1	1	2	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_switch	C3	0.746548	1.052935	1	1	2	0	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_switch	FCZ	0.698115	0.66023	1	1	1	1	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_switch	FZ	1.031873	0.778628	1	1	0	1	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_switch	F4	0.968839	0.283747	1	1	0	2	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_switch	FC3	0.060614	0.341334	1	1	1	0	280.3165	588.6559	0.584994318	0.6393342
24	incongruent_switch	F3	0.202776	-0.015578	1	1	0	0	280.3165	588.6559	0.584994318	0.6393342
25	congruent_stay	PZ	3.248619	4.388368	0	0	4	1	207.72355	247.66335	0.308173434	0.5051649
25	congruent_stay	P4	3.973682	4.564338	0	0	4	2	207.72355	247.66335	0.308173434	0.5051649
25	congruent_stay	CP4	2.796735	3.940088	0	0	3	2	207.72355	247.66335	0.308173434	0.5051649
25	congruent_stay	C4	1.886044	2.877523	0	0	2	2	207.72355	247.66335	0.308173434	0.5051649
25	congruent_stay	P3	5.04176	5.256166	0	0	4	0	207.72355	247.66335	0.308173434	0.5051649
25	congruent_stay	CP3	3.046104	3.882049	0	0	3	0	207.72355	247.66335	0.308173434	0.5051649
25	congruent_stay	CPZ	2.357712	3.820243	0	0	3	1	207.72355	247.66335	0.308173434	0.5051649
25	congruent_stay	CZ	2.110744	3.05646	0	0	2	1	207.72355	247.66335	0.308173434	0.5051649
25	congruent_stay	FC4	1.587345	2.371521	0	0	1	2	207.72355	247.66335	0.308173434	0.5051649
25	congruent_stay	C3	2.188094	2.806456	0	0	2	0	207.72355	247.66335	0.308173434	0.5051649
25	congruent_stay	FCZ	1.830576	2.200066	0	0	1	1	207.72355	247.66335	0.308173434	0.5051649
25	congruent_stay	FZ	0.909082	0.906029	0	0	0	1	207.72355	247.66335	0.308173434	0.5051649
25	congruent_stay	F4	0.757547	1.214342	0	0	0	2	207.72355	247.66335	0.308173434	0.5051649
25	congruent_stay	FC3	1.637285	1.5905	0	0	1	0	207.72355	247.66335	0.308173434	0.5051649
25	congruent_stay	F3	0.848824	0.460419	0	0	0	0	207.72355	247.66335	0.308173434	0.5051649
25	congruent_switch	PZ	3.677197	5.687488	1	0	4	1	207.72355	247.66335	0.308173434	0.5051649
